word,model,sentence_label,sentence,criterion,criterion_tr,rating,participant_id
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Word Usage,Kelime Kullanımı,4,10
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Word Usage,Kelime Kullanımı,3,11
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Word Usage,Kelime Kullanımı,4,12
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Word Usage,Kelime Kullanımı,5,13
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Word Usage,Kelime Kullanımı,5,14
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Word Usage,Kelime Kullanımı,3,15
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Word Usage,Kelime Kullanımı,4,16
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Word Usage,Kelime Kullanımı,4,17
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Word Usage,Kelime Kullanımı,4,18
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,3,0
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,4,1
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,5,2
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,4,3
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,1,4
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,5,5
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,2,6
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,5,7
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,5,8
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,4,9
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,4,10
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,3,11
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,4,12
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,5,13
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,4,14
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,3,15
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,4,16
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,4,17
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Level Appropriateness,Anlaşılırlık,5,18
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,0
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,1
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,2
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,3
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,4
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,5
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,6
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,7
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,8
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,9
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,10
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,11
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,12
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,13
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,14
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,15
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,16
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,17
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,18
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,3,0
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,4,1
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,5,2
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,3,3
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,3,4
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,5,5
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,2,6
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,5,7
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,5,8
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,3,9
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,3,10
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,3,11
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,4,12
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,5,13
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,3,14
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,3,15
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,4,16
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,4,17
extend,Gemini_Pro_2.5,Sentence E,"On behalf of the entire team, I would like to extend a warm welcome to the new members joining us today.",Naturalness,Doğal Kullanım,4,18
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,3,0
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,4,1
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,5,2
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,4,3
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,1,4
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,4,5
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,3,6
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,4,7
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,5,8
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,4,9
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,4,10
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,5,11
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,4,12
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,5,13
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,5,14
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,3,15
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,4,16
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,5,17
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Word Usage,Kelime Kullanımı,4,18
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,4,0
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,4,1
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,5,2
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,3,3
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,1,4
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,4,5
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,3,6
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,4,7
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,5,8
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,4,9
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,4,10
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,5,11
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,4,12
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,5,13
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,5,14
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,3,15
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,4,16
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,4,17
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Level Appropriateness,Anlaşılırlık,4,18
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,0
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,1
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,2
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,3
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,1,4
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,5
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,6
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,7
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,8
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,9
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,10
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,11
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,12
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,13
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,14
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,15
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,16
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,17
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,18
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,3,0
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,4,1
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,5,2
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,3,3
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,1,4
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,5,5
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,3,6
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,5,7
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,5,8
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,4,9
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,4,10
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,5,11
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,4,12
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,4,13
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,5,14
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,3,15
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,4,16
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,4,17
extend,Llama-3.2-8B-Instruct,Sentence F,The company plans to extend its operations to other countries in the near future.,Naturalness,Doğal Kullanım,4,18
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,4,0
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,4,1
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,5,2
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,4,3
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,3,4
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,5,5
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,4,6
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,4,7
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,5,8
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,5,9
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,4,10
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,5,11
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,5,12
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,4,13
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,5,14
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,2,15
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,4,16
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,5,17
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Word Usage,Kelime Kullanımı,3,18
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,4,0
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,4,1
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,5,2
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,4,3
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,2,4
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,5,5
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,4,6
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,3,7
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,5,8
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,5,9
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,4,10
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,5,11
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,5,12
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,4,13
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,5,14
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,3,15
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,3,16
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,5,17
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Level Appropriateness,Anlaşılırlık,4,18
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,0
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,1
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,2
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,3
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,4
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,5
imply,Llama-3.2-8B-Instruct,Sentence A,"Her words implied that she was unhappy with the situation, but didn't say it directly.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,6
