word,model,sentence_label,sentence,criterion,criterion_tr,rating,participant_id
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,5,4
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,4,5
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,3,6
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,2,7
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,3,8
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,4,9
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,1,10
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,4,11
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,5,12
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,5,13
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,4,14
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,3,15
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,4,16
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,5,17
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,2,18
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,4,19
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,4,20
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,5,21
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,4,22
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Level Appropriateness,Anlaşılırlık,1,23
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,0
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,1
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,2
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,3
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,4
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,5
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,6
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,7
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,8
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,9
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,10
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,11
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,12
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,13
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,14
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,15
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,16
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,17
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,18
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,19
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,20
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,21
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,22
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Grammatical Accuracy,Dilbilgisi Doğruluğu,1,23
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,3,0
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,4,1
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,4,2
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,4,3
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,5,4
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,4,5
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,3,6
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,2,7
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,3,8
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,3,9
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,2,10
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,3,11
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,4,12
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,5,13
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,4,14
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,3,15
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,4,16
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,5,17
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,3,18
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,3,19
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,4,20
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,5,21
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,3,22
fancy,Claude_Sonnet_4.5,Sentence B,"Would you fancy going to the cinema this weekend, or would you prefer to stay home?",Naturalness,Doğal Kullanım,1,23
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,3,0
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,4,1
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,4,2
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,4,3
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,5,4
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,4,5
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,4,6
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,4,7
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,3,8
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,4,9
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,5,10
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,5,11
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,5,12
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,5,13
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,5,14
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,3,15
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,5,16
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,4,17
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,4,18
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,3,19
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,3,20
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,5,21
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,4,22
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Word Usage,Kelime Kullanımı,5,23
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,3,0
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,4,1
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,4,2
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,4,3
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,5,4
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,4,5
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,3,6
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,2,7
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,2,8
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,4,9
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,5,10
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,5,11
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,5,12
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,5,13
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,4,14
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,3,15
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,5,16
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,5,17
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,4,18
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,4,19
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,3,20
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,5,21
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,5,22
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Level Appropriateness,Anlaşılırlık,5,23
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,0
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,1
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,2
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,3
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,4
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,5
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,6
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,7
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,8
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,9
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,10
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,11
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,12
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,13
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,14
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,15
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,16
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,17
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,18
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,19
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,20
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,21
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,22
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,23
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,3,0
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,4,1
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,4,2
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,4,3
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,5,4
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,4,5
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,3,6
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,3,7
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,2,8
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,4,9
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,5,10
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,5,11
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,4,12
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,5,13
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,2,14
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,4,15
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,5,16
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,5,17
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,4,18
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,4,19
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,2,20
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,5,21
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,5,22
fancy,Gemini_Pro_2.5,Sentence C,"She wore a very fancy dress to the wedding, with lots of silk and lace.",Naturalness,Doğal Kullanım,5,23
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,3,0
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,4,1
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,4,2
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,4,3
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,5,4
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,4,5
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,3,6
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,4,7
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,2,8
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,4,9
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,5,10
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,3,11
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,5,12
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,4,13
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,3,14
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,3,15
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,4,16
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,5,17
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,3,18
fancy,mistralai_Ministral-8B-Instruct-2410,Sentence D,I really fancy the idea of traveling around the world.,Word Usage,Kelime Kullanımı,4,19
